fold_id,cv_tag,html_id,sent_id,text,tag
3,cv373,21872,35,"even with its 100m budget "" end of days "" is less than pleasing .",neg
3,cv373,21872,36,"in fact the 100m dollar budget is at least 30m over , and easily could have had a 70m budget .",neg
3,cv373,21872,37,"maybe i sound crazy , but i am really looking forward to the new exorcist film , and hope that they make it as good as the original .",neg
3,cv373,21872,38,we need to get new ideas and stop recycling old ones just to make money at the box-office .,neg
3,cv373,21872,39,"we need to get more films like "" the blair witch project "" that could scare people to death , while people thinking well what exactly is scaring them and how do i know that it is in fact the blair witch .",neg
3,cv373,21872,40,"overblown effects , stupid and thin plot-line , good performances , disappointing . . . . umm",neg
3,cv373,21872,41,"yup those pretty much describe "" end of days "" .",neg
3,cv374,26455,0,""" my name is jack carter , and you don't want to know me "" says our brooding anti-hero ( sylvester stallone ) .",neg
3,cv374,26455,1,take his advice !,neg
3,cv374,26455,2,to know this guy is as rewarding as being thrown over a terrace .,neg
3,cv374,26455,3,and to watch this film is almost as painful .,neg
3,cv374,26455,4,""" get carter "" is a gloomy looking , unimaginative film that offers no joy .",neg
3,cv374,26455,5,jack carter is as tough as tough guys come .,neg
3,cv374,26455,6,he works out of vegas as a self-described 'financial adjuster' .,neg
3,cv374,26455,7,"explaining his duties , he says , "" people make promises and break them .",neg
3,cv374,26455,8,"i help them remember . """,neg
3,cv374,26455,9,he has a chiseled body full of tattoos .,neg
3,cv374,26455,10,he has the weathered look indicative of a man who has seen his share of hard times .,neg
3,cv374,26455,11,he speaks in a hushed but menacing tone of voice .,neg
3,cv374,26455,12,"in other words , this is sylvester stallone acting like . . . sylvester",neg
3,cv374,26455,13,stallone .,neg
3,cv374,26455,14,"and like most of his previous roles , his character is a shallow , one-dimensional thug whose modus operandi is to talk tough , hassle a few hapless people , find out what he needs to know , and then dispense his own kind of justice .",neg
3,cv374,26455,15,"with the charisma of a pit bull , being tough is all that jack carter knows .",neg
3,cv374,26455,16,"yet , even tough guys know when to put family first .",neg
3,cv374,26455,17,"as the story begins , we learn that jack's little brother has died in a car accident .",neg
3,cv374,26455,18,the police attribute it to heavy drinking .,neg
3,cv374,26455,19,"however , jack is suspicious , believing that he was 'taken out' .",neg
3,cv374,26455,20,he takes a break from his vegas duties and tries to see if he can find the truth .,neg
3,cv374,26455,21,"as he pokes around , he runs into several lowlife characters .",neg
3,cv374,26455,22,"they include a shady business partner , a prostitute , a dweebish millionaire molded after bill gates , and an oily owner of a porn website .",neg
3,cv374,26455,23,any one of them may know something about his brother's death .,neg
3,cv374,26455,24,all of them have the means of carrying out the deed .,neg
3,cv374,26455,25,but don't expect an exercise in sleuthing where well-placed clues lead carter to the truth .,neg
3,cv374,26455,26,"he's all brawn and no brains , so there are no epiphanies during his investigation .",neg
3,cv374,26455,27,"instead , he uses intimidation to muscle his way forward , cycling through this circle of suspects .",neg
3,cv374,26455,28,"flustered with his lack of progress , he cycles through them again and again .",neg
3,cv374,26455,29,this all gets tiring fairly quickly .,neg
3,cv374,26455,30,"by the time the film launches into its final act , we're numb from its pedestrian pace .",neg
3,cv374,26455,31,"oddly , as a tough-guy thriller , it starves us for action .",neg
3,cv374,26455,32,"admittedly , there is one nifty chase sequence , but this is related to a tangential and needless plot ( carter's vegas ties send thugs to retrieve him ) .",neg
3,cv374,26455,33,the story also fails to generate any kind of emotion .,neg
3,cv374,26455,34,stallone has the personality of a slab of stone .,neg
3,cv374,26455,35,and the look and feel of the film is perpetually downcast .,neg
3,cv374,26455,36,the weather is constantly overcast or rainy .,neg
3,cv374,26455,37,"meanwhile , most shots take place at night , in dimly lit rooms , or in dark alleys .",neg
3,cv374,26455,38,it's just impossible to get stirred about that kind of atmosphere .,neg
3,cv374,26455,39,"as a result , "" get carter "" amounts to nothing more than a flat thriller , bereft of clever moments and devoid of any excitement .",neg
3,cv374,26455,40,you're better off leaving this guy alone .,neg
3,cv375,9932,0,"you would think that this film's dismal failure would be due to american filmmakers getting hold of a brilliant british comedy and "" americanizing "" it .",neg
3,cv375,9932,1,"you'd be wrong , since full blame can be placed on the very folks who wrote and created the series : rowan atkinson , robin driscoll , and richard curtis .",neg
3,cv375,9932,2,"should you ever happen to meet those chaps , do me a favor .",neg
3,cv375,9932,3,"grab them by the hair and yell really loudly in their ear , "" what were you thinking ? !",neg
3,cv375,9932,4,"have you ever heard the phrase 'if it ain't broke don't fix it' ? ! """,neg
3,cv375,9932,5,then walk away .,neg
3,cv375,9932,6,"the film concerns mr . bean ( atkinson ) and his visit to america while escorting the painting of "" whistler's mother "" to an american buyer ( played by burt reynolds , in the type of bit part that his success in "" boogie nights "" should hopefully do away with ) .",neg
3,cv375,9932,7,"now how or why mr . bean is sent on this trip makes no sense , and i can't even describe how the film explains it .",neg
3,cv375,9932,8,the point is that mr . bean comes to america and causes wacky trouble .,neg
3,cv375,9932,9,"problems problems problems , where to begin ?",neg
3,cv375,9932,10,"first , the score music from the tv show has been completely replaced by score that is either at times one note away from the score from "" beetlejuice "" or one note away from the score from "" rob roy "" .",neg
3,cv375,9932,11,"then , the song choices are totally uninspired .",neg
3,cv375,9932,12,""" good vibrations "" ?",neg
3,cv375,9932,13,""" i love l . a . "" ?",neg
3,cv375,9932,14,"wow , don't put any thought into that guys .",neg
3,cv375,9932,15,"also , bean makes way too much noise in the film .",neg
3,cv375,9932,16,"the character doesn't speak much , but in the series you really only heard the laughter of the audience , and maybe the occasional murmur from mr . bean .",neg
3,cv375,9932,17,each episode was like a chaplin silent movie .,neg
3,cv375,9932,18,"in the film , bean is constantly moaning , grunting , whining , etc . it's annoying , and just plain wrong for the character .",neg
3,cv375,9932,19,the main problem though is that it's just not funny .,neg
3,cv375,9932,20,with each episode of the series there would be dozens of really great laughs crammed into less than 30 minutes .,neg
3,cv375,9932,21,"multiply that running time by three however , and the laughs steadily decrease .",neg
3,cv375,9932,22,they even have the gaul to repeat jokes from the series .,neg
3,cv375,9932,23,"sad , and creatively lazy .",neg
3,cv375,9932,24,"as a series , "" mr . bean "" only ran for about 13 episodes or so .",neg
3,cv375,9932,25,why on earth did atkinson and the gang decide it was time to completely rework everything ?,neg
3,cv375,9932,26,13 half-hour episodes certainly hadn't exhausted all possible situations .,neg
3,cv375,9932,27,"all i can say positively for the film at this point is that it's almost appropriate for all ages , if it wasn't for a couple of scenes where it appears as though mr . bean is having sex with things .",neg
